seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6
4364,high,3,"[-5.618847796973221, 4.423948566439555, -7.35812245204786, 9.38493537047227]",3,"[-4.694589369916356, -9.41941652816991, 27.042604128533075, -12.835693628728503]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-5.618847796973221,4.423948566439555,-7.35812245204786,9.38493537047227,,,
4365,high,3,"[-3.1698954372842767, -1.8336948170910643, -1.46552962441918, -1.835150695158249]",2,"[-3.8391047567239185, 3.218600036099665, -8.50096159935371]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-3.1698954372842767,-1.8336948170910643,-1.46552962441918,-1.835150695158249,,,
4366,high,3,"[11.161880552502426, 7.247105635405716, -8.555514081847765, 7.673645185777357]",1,"[10.930622415938693, 6.376656627883785]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,11.161880552502426,7.247105635405716,-8.555514081847765,7.673645185777357,,,
4367,high,3,"[-3.71716684133756, 2.792051269576372, -5.349714593839996, 10.147301336951791]",2,"[-3.2667823292548217, -3.8427262848678203, 9.940460478457528]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-3.71716684133756,2.792051269576372,-5.349714593839996,10.147301336951791,,,
4368,high,3,"[3.742836431939057, 2.94377094553298, -2.931439331696286, -5.6464098490381085]",2,"[3.5801416154900427, 5.3700417371866465, -10.96774083853392]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,3.742836431939057,2.94377094553298,-2.931439331696286,-5.6464098490381085,,,
4369,high,3,"[-4.705450920115915, 15.669715653331826, -18.77463716448407, -10.729756985545748]",2,"[-5.226934103443256, 23.774327391918646, -37.037135845116]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-4.705450920115915,15.669715653331826,-18.77463716448407,-10.729756985545748,,,
4370,high,3,"[-8.689826535777488, 8.133366512823452, 5.109765798680518, -6.598846385098742]",3,"[-8.406183551130376, 0.1791360097205938, 28.746728145616387, -23.803790784824734]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-8.689826535777488,8.133366512823452,5.109765798680518,-6.598846385098742,,,
4371,high,3,"[20.5230285610322, -7.594880401968699, 35.37719490037025, -19.32395534167333]",3,"[21.274798763846032, -11.528471820494968, 40.032150848586646, -20.48509424903646]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,20.5230285610322,-7.594880401968699,35.37719490037025,-19.32395534167333,,,
4372,high,3,"[-2.587728842291444, -2.332770563627724, -2.423636846065123, -3.1758496424670586]",2,"[-3.455987544274106, 3.2471336913864897, -10.393572212739931]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-2.587728842291444,-2.332770563627724,-2.423636846065123,-3.1758496424670586,,,
4373,high,3,"[14.910897817936924, -8.040557918145744, -8.288604424034562, 13.17398879423771]",3,"[14.60087129909512, -4.771146266095339, -14.055286556439455, 15.75711921942972]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,14.910897817936924,-8.040557918145744,-8.288604424034562,13.17398879423771,,,
4374,high,3,"[-1.386493000189651, 2.992399323902637, 2.5500842244016333, 1.2621184285675948]",1,"[-2.057549817615341, 6.1648880789854195]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-1.386493000189651,2.992399323902637,2.5500842244016333,1.2621184285675948,,,
4375,high,3,"[8.5685662262111, -14.467608589159486, 10.691482994582556, 5.103236122381558]",2,"[9.507121940428386, -22.16319453728949, 23.253660338660787]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,8.5685662262111,-14.467608589159486,10.691482994582556,5.103236122381558,,,
4376,high,3,"[1.2302790802318997, 1.9381317425130644, 2.837176049182344, 2.951403181534486]",2,"[1.32347728993861, 0.7687074460294452, 6.974014297335272]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,1.2302790802318997,1.9381317425130644,2.837176049182344,2.951403181534486,,,
4377,high,3,"[1.5391075804056156, -4.231887450734496, -1.4738149960242577, -2.1586421943255214]",2,"[1.6599913250311908, -1.5055651800084824, -6.747183768071805]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,1.5391075804056156,-4.231887450734496,-1.4738149960242577,-2.1586421943255214,,,
4378,high,3,"[-2.155349742688281, 2.2711164735760003, 1.635329709069934, 1.0075125413849897]",4,"[-0.43032803196278413, -26.02382206398688, 118.31719801509462, -175.6317483288735, 88.10388496583647]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,-2.155349742688281,2.2711164735760003,1.635329709069934,1.0075125413849897,,,
4379,high,3,"[1.8232761722645845, 3.006745808617957, 1.77745374522328, 2.408601095334641]",2,"[2.2288716479279334, 0.44113300297481006, 6.338801970760598]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,1.8232761722645845,3.006745808617957,1.77745374522328,2.408601095334641,,,
4380,high,3,"[-2.309672419450865, -3.311254382288472, -1.4194254353061526, -1.9514243382901335]",2,"[-1.986574685196353, -4.608690580272725, -2.4501814192781706]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,-2.309672419450865,-3.311254382288472,-1.4194254353061526,-1.9514243382901335,,,
4381,high,3,"[-1.697676341373797, 2.855767876221992, 2.537974635606399, 2.3983712833773194]",1,"[-3.762535763278863, 9.137858809710494]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-1.697676341373797,2.855767876221992,2.537974635606399,2.3983712833773194,,,
4382,high,3,"[-4.634517589757011, -5.66360641916555, -16.392377631091428, 8.507321121039965]",1,"[-2.9622404551100243, -15.410038700447734]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,-4.634517589757011,-5.66360641916555,-16.392377631091428,8.507321121039965,,,
4383,high,3,"[6.118894552521742, -5.815596130335277, 5.348436224516052, 5.320316735121799]",3,"[4.630889588185764, 9.728328646642513, -27.350725303636573, 24.455613801073273]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,6.118894552521742,-5.815596130335277,5.348436224516052,5.320316735121799,,,
4384,high,3,"[-3.24613125971781, 3.5758313050341317, 4.342086390952056, -3.921092395592854]",3,"[-2.7647705426912994, -0.1638332849702401, 14.927950967791803, -11.880344099045587]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-3.24613125971781,3.5758313050341317,4.342086390952056,-3.921092395592854,,,
4385,high,3,"[-17.815735046842153, 3.1888131087251987, 11.810812754485855, -9.600541433183505]",1,"[-18.483899965047556, 7.342433565946096]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-17.815735046842153,3.1888131087251987,11.810812754485855,-9.600541433183505,,,
4386,high,3,"[-7.497914904885171, -2.3456338101070813, 5.565386708836114, 1.8458765407859208]",2,"[-7.572476388641976, -3.4880205659150376, 8.862284031099358]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-7.497914904885171,-2.3456338101070813,5.565386708836114,1.8458765407859208,,,
4387,high,3,"[-13.105193189785048, 7.523907755507536, 11.216146665631376, -15.27484228215704]",3,"[-13.7558357839394, 8.393774635907548, 14.176892518727687, -19.369066006811234]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-13.105193189785048,7.523907755507536,11.216146665631376,-15.27484228215704,,,
4388,high,3,"[-12.760234332496331, -9.581786353541752, 14.83600365410522, -12.649207839335626]",3,"[-12.2752364217707, -12.574452697254168, 21.164608245035677, -16.741688396659725]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-12.760234332496331,-9.581786353541752,14.83600365410522,-12.649207839335626,,,
4389,high,3,"[5.607640503543364, 7.077126479627518, -7.075271350511365, 7.39842761623955]",1,"[5.335020688259641, 7.095710142552484]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,5.607640503543364,7.077126479627518,-7.075271350511365,7.39842761623955,,,
4390,high,3,"[-20.391778983456973, 30.5142686105169, -52.987035142320735, 19.955403579309863]",2,"[-17.9382350217045, 13.713951948808988, -19.75718773464963]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-20.391778983456973,30.5142686105169,-52.987035142320735,19.955403579309863,,,
4391,high,3,"[7.659951666209586, 7.1059415808565465, 4.474415741951409, -4.792153747421337]",1,"[8.834813682846919, 6.059157796547495]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,7.659951666209586,7.1059415808565465,4.474415741951409,-4.792153747421337,,,
4392,high,3,"[3.4576299763751925, 1.9443682100431925, 3.0961065940592163, 1.5192673238611485]",1,"[2.8489892827756162, 5.879344893815247]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,3.4576299763751925,1.9443682100431925,3.0961065940592163,1.5192673238611485,,,
4393,high,3,"[1.8960023091043028, 5.077953210156199, 4.042258139533184, -3.96649985015689]",1,"[2.248237297312452, 5.855677141417214]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,1.8960023091043028,5.077953210156199,4.042258139533184,-3.96649985015689,,,
4394,high,3,"[-14.055073985875351, -6.311020553170114, -14.107160534120371, 16.784825387296056]",2,"[-12.556341906743961, -17.896077890516114, 11.627908234423723]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,-14.055073985875351,-6.311020553170114,-14.107160534120371,16.784825387296056,,,
4395,high,3,"[2.454036764575814, 1.7077980847223433, -4.194953448938628, -3.266117613523115]",2,"[2.566089613522611, 0.6714575650671015, -5.840645892379037]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,2.454036764575814,1.7077980847223433,-4.194953448938628,-3.266117613523115,,,
4396,high,3,"[-17.934065492600286, -9.155668449026429, 6.085574664970779, 7.767134858527738]",2,"[-17.97914404094923, -12.669962233649818, 16.80958426202103]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-17.934065492600286,-9.155668449026429,6.085574664970779,7.767134858527738,,,
4397,high,3,"[-4.081602904791504, -4.663148189983388, -5.143745829257282, 5.0620447507864]",1,"[-4.425992823552607, -5.293763846895639]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-4.081602904791504,-4.663148189983388,-5.143745829257282,5.0620447507864,,,
4398,high,3,"[-5.068216069384091, -7.268145715671005, -6.277476234744508, 6.0300629856385966]",2,"[-3.8711014006556184, -16.575009400122752, 8.229561866661683]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-5.068216069384091,-7.268145715671005,-6.277476234744508,6.0300629856385966,,,
4399,high,3,"[-3.6746498403861154, 7.585431719063683, 2.9268907836258946, -2.232762273875945]",1,"[-3.5341152777562614, 8.316155354119887]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-3.6746498403861154,7.585431719063683,2.9268907836258946,-2.232762273875945,,,
4400,high,3,"[15.017098438162842, -24.88022639054691, 15.690031525591795, 10.830814126693026]",3,"[12.945015853738175, -4.434805297733225, -36.413682004303375, 47.39543817088597]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,15.017098438162842,-24.88022639054691,15.690031525591795,10.830814126693026,,,
4401,high,3,"[2.862942512998866, 5.528014259911148, 4.460394748396236, -2.9311557450455545]",1,"[1.7367945752651903, 9.213771968311752]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,2.862942512998866,5.528014259911148,4.460394748396236,-2.9311557450455545,,,
4402,high,3,"[-10.61468412998821, -13.055755522774197, -8.508688207440915, 17.571784235076798]",2,"[-11.059914741376117, -20.504285994486246, 16.11707022834451]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-10.61468412998821,-13.055755522774197,-8.508688207440915,17.571784235076798,,,
4403,high,3,"[-8.794133272885844, 5.123719969471995, -5.825758591323955, -6.183925614342154]",2,"[-9.734658782285253, 12.480407257615761, -18.213662882306355]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-8.794133272885844,5.123719969471995,-5.825758591323955,-6.183925614342154,,,
4404,high,3,"[-5.983615669443531, 6.694544400501662, 2.6588224992389344, 5.6910156422965565]",2,"[-4.416496572055623, -1.1368843206456074, 14.366381013779398]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-5.983615669443531,6.694544400501662,2.6588224992389344,5.6910156422965565,,,
4405,high,3,"[5.761451398154856, -3.418266475725552, 7.809996557871617, 3.147037927693323]",2,"[6.373799373941999, -7.539457540833668, 14.421007610115877]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,5.761451398154856,-3.418266475725552,7.809996557871617,3.147037927693323,,,
4406,high,3,"[-2.319390283978792, -3.8006316133029063, 5.830938773327006, 3.750450874826675]",2,"[-1.7815399958379048, -5.8359796534187875, 10.469899845538768]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-2.319390283978792,-3.8006316133029063,5.830938773327006,3.750450874826675,,,
4407,high,3,"[-1.948443439409968, 4.081488323789058, -1.416594558143503, 3.998126492756344]",1,"[-2.3434435995999685, 5.903288142870376]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,-1.948443439409968,4.081488323789058,-1.416594558143503,3.998126492756344,,,
4408,high,3,"[-8.209667156410749, 16.611494754791927, -8.850942687782533, -10.859062043554422]",2,"[-8.949162709141731, 21.497658495507224, -22.32498737552513]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,-8.209667156410749,16.611494754791927,-8.850942687782533,-10.859062043554422,,,
4409,high,3,"[-12.029410191800372, 6.980478852080695, -4.876559845540114, 6.132475493366126]",2,"[-11.882204718631986, 2.2484020448926065, 6.071149510392702]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-12.029410191800372,6.980478852080695,-4.876559845540114,6.132475493366126,,,
4410,high,3,"[5.64366395742417, 5.749150991944343, -7.2231414735887745, 9.305608101100487]",2,"[5.978988677951035, 0.7019017194778526, 5.981137543986754]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,5.64366395742417,5.749150991944343,-7.2231414735887745,9.305608101100487,,,
4411,high,3,"[-7.404426479986322, 7.578161361967493, -5.911060819595791, -6.072309681678518]",2,"[-7.612525367796701, 10.583197287553308, -14.629049573988576]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-7.404426479986322,7.578161361967493,-5.911060819595791,-6.072309681678518,,,
4412,high,3,"[-5.879572383492599, 15.681839802230508, -6.221130959828043, -6.430709889191006]",2,"[-6.255502202792513, 19.09645705339515, -15.857088488175437]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-5.879572383492599,15.681839802230508,-6.221130959828043,-6.430709889191006,,,
4413,high,3,"[-2.0125920306463283, 1.665125695096775, -3.689514981191132, -3.4252829103127787]",2,"[-2.0023700058732468, 3.25052660767895, -8.282348894768635]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-2.0125920306463283,1.665125695096775,-3.689514981191132,-3.4252829103127787,,,
4414,high,3,"[-24.737154432708632, -8.049760723896743, -7.736828724811791, 27.989873190760957]",2,"[-24.466759143858166, -18.962111895844277, 27.89000089218056]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-24.737154432708632,-8.049760723896743,-7.736828724811791,27.989873190760957,,,
4415,high,3,"[-3.841725502706564, -4.6322272152336765, 2.069729771128841, -4.544864343609725]",2,"[-4.223159959510787, -0.6967957337632872, -6.049504349090168]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-3.841725502706564,-4.6322272152336765,2.069729771128841,-4.544864343609725,,,
4416,high,3,"[-8.980752841642254, 15.726488000123162, 4.1785340759015535, -20.67139161906089]",2,"[-10.409725705997706, 28.097612599217047, -26.85251616962885]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-8.980752841642254,15.726488000123162,4.1785340759015535,-20.67139161906089,,,
4417,high,3,"[-3.08700421972605, -3.2074304645437923, 2.9122419428783983, 4.345007539036017]",2,"[-1.7451295826636815, -10.160645262686737, 13.15257705925663]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-3.08700421972605,-3.2074304645437923,2.9122419428783983,4.345007539036017,,,
4418,high,3,"[4.211998922790019, -6.14831616636146, 6.252065259957716, 6.049646678060473]",2,"[4.256531621472584, -8.921252540536273, 14.623335176539246]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,4.211998922790019,-6.14831616636146,6.252065259957716,6.049646678060473,,,
4419,high,3,"[-7.179569074400787, -6.684319922918772, 7.034890527932165, 4.455698472785643]",2,"[-7.316158311593579, -7.951933796366698, 12.61910853365752]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-7.179569074400787,-6.684319922918772,7.034890527932165,4.455698472785643,,,
4420,high,3,"[3.7898142655169313, 1.4221665565671822, 1.1115796512951452, 4.419084471523091]",2,"[4.667869386676513, -5.7913286508445525, 12.22928673492055]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,3.7898142655169313,1.4221665565671822,1.1115796512951452,4.419084471523091,,,
4421,high,3,"[11.365331860497866, 9.381213291489734, -9.4029624156706, 6.958202644131483]",1,"[11.465599762135295, 6.1698172837730985]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,11.365331860497866,9.381213291489734,-9.4029624156706,6.958202644131483,,,
4422,high,3,"[-4.637353125399952, -11.277498482364674, 6.774991532101718, 6.261441326017912]",2,"[-4.419030437569067, -14.731077989296546, 16.442084946444975]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-4.637353125399952,-11.277498482364674,6.774991532101718,6.261441326017912,,,
4423,high,3,"[-18.14233590935328, 6.2028171391421525, 13.883651260435812, 7.702517408321152]",2,"[-17.553688492632567, -0.38971850943521447, 28.069444705461272]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,-18.14233590935328,6.2028171391421525,13.883651260435812,7.702517408321152,,,
4424,high,3,"[-1.293841557137867, 2.5188650039792018, 1.2572530187206252, 2.839420926091158]",2,"[-0.6439743432029927, -0.9537732203690396, 6.902336517599004]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-1.293841557137867,2.5188650039792018,1.2572530187206252,2.839420926091158,,,
4425,high,3,"[3.0452113593729613, 4.864818169512151, 2.2204076488610376, -1.70078404261295]",1,"[3.2662463852261734, 4.969859905563241]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,3.0452113593729613,4.864818169512151,2.2204076488610376,-1.70078404261295,,,
4426,high,3,"[2.516071874058578, 7.152131832278301, 2.736123927510777, 2.3733927685407465]",2,"[3.4862674630582378, 3.498719423951499, 7.625346506597879]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,2.516071874058578,7.152131832278301,2.736123927510777,2.3733927685407465,,,
4427,high,3,"[-2.3806894441648927, 3.682360154494347, 1.0594290452588024, 1.3751742600460897]",2,"[-2.3196843053440697, 1.106209638821631, 4.800655697922112]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-2.3806894441648927,3.682360154494347,1.0594290452588024,1.3751742600460897,,,
4428,high,3,"[-6.886135763478318, 6.687809484861376, -5.724102207910473, 3.787840433643441]",2,"[-6.01180317107723, 0.8870536157490402, 3.25156073524708]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,-6.886135763478318,6.687809484861376,-5.724102207910473,3.787840433643441,,,
4429,high,3,"[-12.771697717615972, -7.232325663769249, 10.47412211447242, -13.739549550582357]",2,"[-13.372224945314837, -0.699520562158843, -7.974016997368386]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,-12.771697717615972,-7.232325663769249,10.47412211447242,-13.739549550582357,,,
4430,high,3,"[-2.6737150756611, -2.638232434193402, -3.131800773700431, -2.597843327458958]",2,"[-2.7961926473834864, 1.4391156616395384, -10.423583221264131]",0.4285714285714285,0.5714285714285714,polynomial_params_deg3_noise_level_high.csv,-2.6737150756611,-2.638232434193402,-3.131800773700431,-2.597843327458958,,,
4431,high,3,"[-5.017582511536131, -5.261425463971077, 4.691395605228362, -5.3354448104676]",2,"[-5.698695954851363, -1.076663843670609, -3.202369028423803]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-5.017582511536131,-5.261425463971077,4.691395605228362,-5.3354448104676,,,
4432,high,3,"[-6.199914204717887, 9.650091690185723, 2.9119597211303923, -4.784760444530623]",1,"[-5.920463677243749, 8.588749186315738]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-6.199914204717887,9.650091690185723,2.9119597211303923,-4.784760444530623,,,
4433,high,3,"[7.36768217527588, 7.475993744803762, 5.0346232217724, -2.8567228671982936]",1,"[6.670073818418151, 10.629566409215277]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,7.36768217527588,7.475993744803762,5.0346232217724,-2.8567228671982936,,,
4434,high,3,"[-2.43564954956466, -3.1986571359443428, -2.082851581812256, -1.131621480310697]",2,"[-2.5554421154156954, -0.5370311580973552, -6.362280631585437]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-2.43564954956466,-3.1986571359443428,-2.082851581812256,-1.131621480310697,,,
4435,high,3,"[-2.3469466016980003, -3.720838624801704, -4.034928858312147, 2.251457798665353]",1,"[-2.33582717843234, -5.109313983571964]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-2.3469466016980003,-3.720838624801704,-4.034928858312147,2.251457798665353,,,
4436,high,3,"[-1.7145357174086784, -2.5564152832376403, -2.6102802600380537, -2.635581112491914]",1,"[-0.6485021279136193, -7.887134629342451]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,-1.7145357174086784,-2.5564152832376403,-2.6102802600380537,-2.635581112491914,,,
4437,high,3,"[-2.761274639814136, 3.367156962466927, -4.414202531723735, -4.103531628529745]",2,"[-3.728670476629034, 8.021171085698777, -12.082840319308447]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,-2.761274639814136,3.367156962466927,-4.414202531723735,-4.103531628529745,,,
4438,high,3,"[3.850283525067678, 1.750633647218471, 1.6502329666086604, 2.9527925847140897]",2,"[3.7688514387861094, 0.5750351319377017, 5.198402817614702]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,3.850283525067678,1.750633647218471,1.6502329666086604,2.9527925847140897,,,
4439,high,3,"[-23.7915909750112, 17.917495670779893, -67.88667561418369, 49.518841318938826]",3,"[-24.63547567325133, 23.865793336434788, -78.10262179305597, 54.66239311643737]",1.0,0.0,polynomial_params_deg3_noise_level_high.csv,-23.7915909750112,17.917495670779893,-67.88667561418369,49.518841318938826,,,
4440,high,3,"[9.896976619577115, 4.9188443536713375, -6.814784006430432, 7.056964890336753]",2,"[9.618817548768833, 0.5347349492028974, 4.941417643840298]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,9.896976619577115,4.9188443536713375,-6.814784006430432,7.056964890336753,,,
4441,high,3,"[2.951405285144863, 4.150687043792497, -5.460582961359258, -3.9945086569484767]",2,"[2.6190946964089874, 6.2884034410447, -11.312198478816617]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,2.951405285144863,4.150687043792497,-5.460582961359258,-3.9945086569484767,,,
4442,high,3,"[2.79526330828139, 5.59123751523708, 1.023743319697522, -0.8923922384572827]",1,"[2.9927562010815674, 5.313408055161579]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,2.79526330828139,5.59123751523708,1.023743319697522,-0.8923922384572827,,,
4443,high,3,"[-1.897927919447534, -1.8727204001253237, 3.247264948092073, 3.5542058688042104]",4,"[-1.5981471160368785, -17.003485628999304, 80.09957368668061, -124.13887775832899, 66.87018850426618]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-1.897927919447534,-1.8727204001253237,3.247264948092073,3.5542058688042104,,,
4444,high,3,"[3.243796323735797, 7.382672630984215, 4.566710068508009, -6.080070823412292]",2,"[1.777574159480335, 14.840541589488174, -7.349030336030823]",0.8,0.2,polynomial_params_deg3_noise_level_high.csv,3.243796323735797,7.382672630984215,4.566710068508009,-6.080070823412292,,,
4445,high,3,"[-3.624513049994309, 3.5016956928069662, -4.172652626802558, -4.909099319409551]",2,"[-3.6696325319644174, 5.060416461758266, -9.882228764062265]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-3.624513049994309,3.5016956928069662,-4.172652626802558,-4.909099319409551,,,
4446,high,3,"[13.052890434374614, -11.1638011770589, 14.336478978970977, -12.093158918660036]",1,"[13.019644347707466, -7.604421822487216]",0.2,0.8,polynomial_params_deg3_noise_level_high.csv,13.052890434374614,-11.1638011770589,14.336478978970977,-12.093158918660036,,,
4447,high,3,"[8.799987171060941, 8.032899726413735, -6.148668714991746, -7.310912855634376]",2,"[7.819689353611333, 15.031001813957424, -19.459351860101126]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,8.799987171060941,8.032899726413735,-6.148668714991746,-7.310912855634376,,,
4448,high,3,"[1.852746929784308, 1.4997817844827357, 2.043735082685785, 1.804075451608796]",1,"[1.1895693271195638, 4.655637974775042]",0.3333333333333333,0.6666666666666666,polynomial_params_deg3_noise_level_high.csv,1.852746929784308,1.4997817844827357,2.043735082685785,1.804075451608796,,,
4449,high,3,"[2.9691767764210804, 1.5107648072872844, 2.233529472583457, 5.026936677569223]",2,"[3.433340638620532, -0.9139609292035799, 8.301998300187783]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,2.9691767764210804,1.5107648072872844,2.233529472583457,5.026936677569223,,,
4450,high,3,"[1.4961323981818069, 5.627619214295073, -1.1647057643119865, 3.0010726970070816]",1,"[1.0801220672250789, 7.033373409998157]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,1.4961323981818069,5.627619214295073,-1.1647057643119865,3.0010726970070816,,,
4451,high,3,"[-16.881931357833167, -7.435607978889092, -9.391131445425549, 14.89078893797812]",2,"[-16.285987959382044, -16.47009636923697, 12.6558696083074]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-16.881931357833167,-7.435607978889092,-9.391131445425549,14.89078893797812,,,
4452,high,3,"[-10.731695683854785, 4.092750466669672, -5.454219593567116, 7.990644365853861]",2,"[-10.89478079700788, 1.5698190393546256, 4.352704480063528]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-10.731695683854785,4.092750466669672,-5.454219593567116,7.990644365853861,,,
4453,high,3,"[-8.364587899611784, 6.207214587269321, 6.406140320980478, -6.680529130459506]",1,"[-8.186072592419043, 6.9576630393574135]",0.5,0.5,polynomial_params_deg3_noise_level_high.csv,-8.364587899611784,6.207214587269321,6.406140320980478,-6.680529130459506,,,
4454,high,3,"[-8.66869334410442, 3.5310046581694228, -4.038606629000519, 9.11741732366906]",2,"[-7.933695748831836, -2.838490111687097, 10.397223263693707]",0.5714285714285714,0.4285714285714285,polynomial_params_deg3_noise_level_high.csv,-8.66869334410442,3.5310046581694228,-4.038606629000519,9.11741732366906,,,
4455,high,3,"[-5.609238066042999, 4.271230805796239, 5.40703387055635, -4.406150512980049]",1,"[-5.022300748601064, 4.368218411752396]",0.0,1.0,polynomial_params_deg3_noise_level_high.csv,-5.609238066042999,4.271230805796239,5.40703387055635,-4.406150512980049,,,
4456,high,3,"[-7.511201081590634, 8.041582615885293, 7.362265510572495, 8.738620294544011]",2,"[-6.6569509909799, 1.383573745952252, 20.633442490615717]",0.6666666666666666,0.3333333333333333,polynomial_params_deg3_noise_level_high.csv,-7.511201081590634,8.041582615885293,7.362265510572495,8.738620294544011,,,
